PM10,HR,WD,RADSOL,NO2,MONTH,CO,PBAR,PM2.5
38.147083333333335,31.372083333333336,239.12250000000003,,,3,0.1652941176470588,624.1008333333333,
56.85083333333333,28.675416666666667,202.33125,,,3,0.2547368421052631,623.5983333333334,
59.040416666666665,28.406666666666663,230.21916666666667,,,3,0.2583333333333333,622.8920833333333,
43.30083333333334,27.776666666666667,257.0145833333333,,,3,0.21,622.3291666666667,
54.70458333333334,26.676666666666662,240.06875,,,3,0.1777777777777777,621.9783333333334,
47.31125,28.625416666666663,247.25083333333336,,,4,0.0666666666666666,621.9712499999999,
53.58083333333334,30.2825,209.8825,,,4,0.2081818181818182,622.6016666666667,
39.28666666666667,40.13041666666667,148.27458333333334,,,4,0.2454545454545454,623.8991666666667,
68.9491304347826,31.062916666666663,165.4775,,,4,0.39875,624.8479166666667,
76.49916666666667,28.17125,127.38,,,4,0.38,624.61,
77.53958333333334,27.842916666666667,155.82,,,4,0.358125,624.0833333333334,
78.51166666666667,29.5475,126.4175,,,4,0.6114285714285714,622.88375,
80.74,39.06916666666667,147.89958333333334,,,4,0.3179999999999999,622.8120833333334,
67.06333333333333,44.342083333333335,153.53083333333333,,,4,0.3608333333333333,623.0316666666666,
67.40625,31.449583333333333,200.49416666666664,,,4,0.136,623.275,
89.20190476190476,28.32333333333333,233.8725,,,4,0.375,623.5779166666667,
59.85,31.06583333333333,259.90875,,,4,0.408,624.0579166666666,
69.08333333333333,24.98208333333333,242.03916666666663,,,4,0.2799999999999999,622.605,
76.90875,28.660416666666663,193.66458333333333,,,4,0.3095833333333334,621.7141666666666,
90.66041666666666,20.69625,232.54083333333327,,,4,0.4220833333333333,621.115,
66.10375,23.11375,254.1329166666667,,,4,0.2375,621.3391666666666,
66.46333333333332,25.584166666666665,249.29291666666663,,,4,0.19375,622.31125,
86.91083333333334,24.631666666666664,187.24958333333333,,15.065625,4,0.3041666666666666,622.8991666666667,
60.93666666666666,38.348333333333336,156.96833333333333,,12.793529411764707,4,0.4383333333333333,623.4079166666667,
65.47833333333334,48.415416666666665,130.79541666666668,,11.377222222222224,4,0.3783333333333333,623.0691666666667,
41.11416666666667,49.984166666666674,143.39208333333332,,11.254,4,0.3391666666666666,622.7354166666667,
49.01708333333334,49.08208333333334,93.01666666666668,,10.146666666666668,4,0.3433333333333333,624.2216666666667,
51.63458333333333,48.40875,157.315,,8.166666666666666,4,0.2479166666666666,623.7595833333334,
50.94791666666666,29.034166666666664,221.91208333333336,,16.45625,4,0.2714285714285714,623.02,
57.244166666666665,25.93541666666667,232.27041666666665,,10.11,4,0.2725,622.7479166666667,
72.50208333333333,22.24416666666667,272.53625,,17.132631578947368,4,0.2458333333333333,621.7716666666666,
74.27458333333333,17.782500000000002,245.9183333333333,,21.334444444444443,4,0.3545833333333333,620.6304166666666,
100.23416666666668,22.0225,217.805,,17.85388888888889,4,0.4621739130434782,620.7108333333333,
77.66541666666667,18.954583333333336,258.85875,,17.302222222222223,4,0.2772727272727273,620.7970833333333,
78.4075,15.6425,240.3875,,17.0245,4,0.37125,620.7270833333333,
77.09083333333334,15.610416666666666,239.8225,,19.781764705882352,5,0.458,621.2504166666666,
110.62375,16.55125,199.2095833333333,,23.362272727272728,5,0.5420833333333334,621.6604166666667,
91.50958333333334,37.5875,164.78958333333333,,11.204375,5,0.2695652173913043,621.8470833333333,
80.84416666666667,30.03875,222.5716666666667,,8.684444444444445,5,0.3025,622.7608333333334,
58.56583333333333,40.13166666666667,157.1891666666667,,7.372631578947369,5,0.2218181818181818,623.3041666666667,
62.376666666666665,37.15166666666666,98.38041666666668,,7.157727272727272,5,0.1954166666666666,623.225,
71.9525,38.97,157.04875,,8.187391304347827,5,0.2208333333333333,623.3491666666666,
53.18125,42.84291666666667,244.97875,,7.521764705882354,5,0.1059090909090909,622.2904166666666,
55.94,45.40958333333333,239.61541666666665,,6.52,5,0.1875,622.5691666666667,
65.83761904761904,41.09375,175.2795833333333,,12.731904761904762,5,0.2325,622.82625,
65.25375,48.98833333333334,106.46333333333332,,7.6285,5,0.318695652173913,623.8291666666667,
36.955,48.02333333333333,149.07916666666668,,4.437857142857143,5,0.2395,624.7929166666667,
59.625416666666666,41.715,79.45666666666666,,7.1385000000000005,5,0.24375,624.9279166666666,
58.592083333333335,39.74666666666666,111.91875,,6.175,5,0.2079166666666666,624.2575,
37.46541666666666,61.6575,159.41125,,7.644166666666667,5,0.2466666666666666,623.86375,
34.697916666666664,48.25708333333333,246.68041666666667,,14.411666666666669,5,0.2541666666666666,623.7687500000001,
56.212916666666665,33.05833333333333,241.8958333333333,,16.47761904761905,5,0.3183333333333333,623.5208333333334,
64.79541666666667,32.65,219.19583333333333,,14.322083333333332,5,0.2258333333333333,623.0583333333333,
78.66041666666666,28.491666666666664,235.1208333333333,,13.872916666666669,5,0.3372222222222222,622.4625,
71.84791666666666,26.316666666666663,232.03333333333333,,14.940833333333332,5,0.3288235294117647,623.0083333333333,
84.6525,30.6,220.7708333333333,,14.916521739130436,5,0.32,623.9041666666667,
66.16583333333334,31.42083333333333,254.8791666666667,,7.44,5,0.2128571428571428,623.3333333333334,
73.5725,27.916666666666668,245.4208333333333,,10.170526315789472,5,0.235,622.7375000000001,
71.25291666666666,33.90416666666667,228.3083333333333,,10.455,5,0.2391666666666666,624.0,
78.48333333333333,31.97083333333333,178.34166666666667,,10.74,5,0.2783333333333334,624.8458333333333,
74.12333333333333,45.00833333333333,122.6875,,8.552916666666667,5,0.2654166666666667,624.15,
53.696666666666665,46.35833333333333,165.32083333333333,,11.370833333333332,5,0.1979166666666666,622.3041666666667,
62.22333333333333,40.15833333333333,155.24166666666665,,8.553333333333333,5,0.1949999999999999,622.6958333333333,
53.1875,42.90833333333333,111.9625,,8.055,5,0.21125,624.3666666666667,
62.41708333333333,50.5375,176.1916666666667,,6.016249999999999,5,0.2008333333333333,623.8125,
42.14791666666667,48.84458333333333,165.37541666666667,,5.703333333333333,5,0.1583333333333333,622.485,
66.33666666666666,45.1975,196.0595833333333,,6.854166666666667,6,0.26375,622.3625000000001,
48.51625000000001,52.423750000000005,147.87958333333333,,5.8875,6,0.2908333333333333,623.2670833333333,
54.8325,47.45166666666666,112.80666666666669,,7.198333333333333,6,0.37125,623.0216666666666,
32.59458333333333,48.55875,215.34958333333336,,4.773333333333333,6,0.15375,622.2325,
33.74166666666667,46.61916666666667,87.47375,,4.0375000000000005,6,0.2133333333333333,621.5133333333333,
37.54541666666667,49.31333333333333,178.88291666666666,,3.431666666666666,6,0.1079166666666666,622.2233333333334,
50.13625,42.36833333333333,191.40166666666667,,7.316666666666666,6,0.1654166666666666,622.6045833333334,
62.552083333333336,45.89041666666666,187.03,,6.471666666666667,6,0.2466666666666666,622.9083333333333,
36.11125,54.47875,192.84041666666667,,5.61875,6,0.1966666666666666,624.0308333333334,
53.95458333333334,43.989583333333336,202.1891666666667,,5.91125,6,0.1716666666666666,624.1791666666667,
52.46208333333333,53.64833333333333,111.82625,,5.91375,6,0.2558333333333333,624.605,
31.9875,71.00125,168.08625,,2.0229166666666667,6,0.18,625.9991666666666,
52.78391304347826,67.855,238.7975,,1.9479166666666667,6,0.1270833333333333,624.9570833333333,
45.00125,70.29333333333334,194.8270833333333,,4.446666666666666,6,0.2113043478260869,623.73,
43.314166666666665,71.31333333333333,145.81916666666666,,4.569166666666667,6,0.3133333333333333,624.5220833333334,
47.43375,66.46583333333334,120.15791666666668,,4.580416666666667,6,0.2733333333333333,625.1575,
50.80217391304348,60.7725,213.31625,,3.5387500000000003,6,0.2195833333333333,624.6687499999999,
54.250416666666666,54.44,150.53208333333333,,3.890833333333333,6,0.2608333333333333,624.0904166666667,
40.30833333333333,55.090833333333336,108.445,,1.4879166666666668,6,0.1570833333333333,624.6433333333333,
47.23166666666666,58.46875,71.96916666666667,,2.458333333333333,6,0.2429166666666666,625.6141666666666,
59.05583333333333,57.11083333333334,70.95625,,2.720833333333333,6,0.27625,625.2116666666667,
64.68791666666667,49.39833333333333,84.93375,,2.1891666666666665,6,0.24,625.0812500000001,
61.556666666666665,47.715833333333336,130.5825,,1.9804166666666667,6,0.2341666666666666,625.1758333333333,
72.9725,54.775,122.37125,,2.76625,6,0.2445833333333333,624.87625,
46.242916666666666,65.40416666666667,122.27625,,2.5516666666666667,6,0.2383333333333333,624.2766666666666,
29.531666666666663,72.34041666666667,144.16958333333332,,2.7466666666666666,6,0.2783333333333333,624.74625,
33.310833333333335,59.58791666666667,127.2175,,0.8779166666666667,6,0.2204347826086956,624.7329166666667,
48.94083333333333,56.31375,92.10333333333334,,3.2458333333333336,6,0.2554545454545454,624.7070833333333,
39.91416666666667,50.70541666666667,90.085,,2.47625,6,0.1788235294117647,624.1954166666667,
47.87083333333334,52.83833333333333,123.23041666666668,,0.98,6,0.2411111111111111,624.1879166666666,
67.20125,60.330000000000005,163.17541666666668,,5.908636363636364,7,0.3545833333333333,625.14125,
43.6275,66.60333333333334,164.54458333333335,,13.72625,7,0.2321739130434782,626.1058333333334,
49.98791666666667,59.11375,144.51458333333332,,9.901666666666666,7,0.1404347826086956,625.9354166666667,
36.53833333333333,65.63875,226.33541666666667,,7.589583333333334,7,0.2811764705882353,626.05375,
41.12416666666667,65.19458333333334,156.85916666666665,,7.724166666666666,7,0.158695652173913,625.9250000000001,
35.28333333333333,72.18583333333333,184.84333333333333,,2.4133333333333336,7,0.16,625.9804166666667,
61.39875,67.02708333333334,205.90875000000003,,4.804285714285714,7,0.215,625.3595833333333,
66.70916666666666,61.85666666666666,195.19416666666663,,12.321304347826086,7,0.4420833333333333,625.1725,
66.56333333333333,54.39166666666667,109.86333333333332,,7.650416666666666,7,0.26,625.12,
54.95916666666667,54.21791666666667,136.36708333333334,,5.604166666666667,7,0.19625,624.2654166666667,
50.838750000000005,64.24208333333333,128.03958333333333,,6.430416666666667,7,0.2204166666666666,624.1191666666667,
27.08666666666667,83.05583333333333,158.39541666666665,,10.12875,7,0.58125,625.13625,
43.22375,66.77958333333333,109.01625,,6.604583333333333,7,0.3516666666666666,625.2241666666667,
44.20875,73.63583333333334,186.8429166666667,,6.04,7,0.2908333333333333,625.5329166666667,
38.6,69.29041666666667,168.78791666666666,,6.736666666666667,7,0.2295833333333333,625.0283333333333,
52.2275,69.70833333333333,135.15375,,8.671666666666667,7,0.255,624.49375,
37.2,67.43583333333333,134.685,,6.55125,7,0.19625,625.2379166666667,
48.055416666666666,64.10791666666667,108.69833333333332,,6.94875,7,0.1583333333333333,625.61875,
60.56541666666666,54.09708333333333,81.33375,,3.715,7,0.2229411764705882,625.2754166666667,
